,Engagements,Followers at Posting,Date,Day of Week,Day,Month,Time,Hour,Hour_bucket,Type,Description,unique_word_count,character_count,Tag_Number,Hashtag_Number,Tags,Hashtags
5867,618185,26950543,2/21/2018,3,21,2,13:52,13,5,Video,?? @laurimarkkanen micíd up in the #KickstartRisingStars game! (repost @nbaallstar),,83,2,1,"['@laurimarkkanen', '@nbaallstar)']",['#KickstartRisingStars']
5868,768513,26950543,2/21/2018,3,21,2,12:03,12,5,Video,#TeamLeBron moves the ball for the crunchtime bucket! #NBAAllStar #NBABreakdown,,79,0,3,[],"['#TeamLeBron', '#NBAAllStar', '#NBABreakdown']"
5869,745802,26950543,2/21/2018,3,21,2,0:21,0,1,Video,???? @nerd x @mettenarrative ?? #NBAAllStar,,43,2,1,"['@nerd', '@mettenarrative']",['#NBAAllStar']
5870,902493,26930890,2/20/2018,2,20,2,21:32,21,8,Video,?? @kingjames micíd up in the 2018 @nbaallstar game! ?? #TeamLeBron,,67,2,1,"['@kingjames', '@nbaallstar']",['#TeamLeBron']
5871,720109,26930890,2/20/2018,2,20,2,21:26,21,8,Video,?? @stephencurry30 micíd up in the 2018 @nbaallstar game! ?? #TeamStephen,,73,2,1,"['@stephencurry30', '@nbaallstar']",['#TeamStephen']
5872,401489,26930890,2/20/2018,2,20,2,20:36,20,7,Photo,Trapped! #NBAAllStar,,20,0,1,[],['#NBAAllStar']
5873,742904,26930890,2/20/2018,2,20,2,18:20,18,7,Video,Tracy asked & received! #NBAKicks,,33,0,1,[],['#NBAKicks']
5874,677688,26930890,2/20/2018,2,20,2,16:57,16,6,Video,Which was YOUR favorite SLAM from #NBAAllStar Weekend? (repost @nbaallstar),,75,1,1,['@nbaallstar)'],['#NBAAllStar']
5875,742904,26930890,2/20/2018,2,20,2,15:36,15,6,Video,Legendary Respect. #ThisIsWhyWePlay,,35,0,1,[],['#ThisIsWhyWePlay']
5876,348335,26930890,2/20/2018,2,20,2,13:33,13,5,Photo,F A M I L Y. #ThisIsWhyWePlay,,29,0,1,[],['#ThisIsWhyWePlay']
5877,683459,26930890,2/20/2018,2,20,2,10:42,10,4,Video,From Sunday... ?? @mike_2reckless advanced to the #GLeagueDunk Finals with this jam! (repost @nbagleague),,105,2,1,"['@mike_2reckless', '@nbagleague)']",['#GLeagueDunk']
5878,629211,26930890,2/20/2018,2,20,2,10:19,10,4,Video,@dequanmjones soars from behind the backboard for the first 50! #GLeagueDunk (repost @nbagleague),,97,2,1,"['@dequanmjones', '@nbagleague)']",['#GLeagueDunk']
5879,674030,26930890,2/20/2018,2,20,2,2:43,2,1,Video,@giannis_an34 x @stephencurry30! #NBAAllStar (repost @nbaallstar),,65,3,1,"['@giannis_an34', '@stephencurry30!', '@nbaallstar)']",['#NBAAllStar']
5880,804166,26905305,2/19/2018,1,19,2,22:25,22,8,Video,"The 2018 #NBAAllStarGame, as heard around the world!",,52,0,1,[],"['#NBAAllStarGame,']"
5881,810725,26905305,2/19/2018,1,19,2,21:08,21,8,Video,That was fun! #NBAAllStar #NBAMixtape,,37,0,2,[],"['#NBAAllStar', '#NBAMixtape']"
5882,260817,26905305,2/19/2018,1,19,2,17:23,17,6,Photo,"???? @shaq x ??@kobebryant ...
A must see interview... 8pm/et @nbatv!",,69,3,0,"['@shaq', '@kobebryant', '@nbatv!']",[]
5883,283569,26905305,2/19/2018,1,19,2,15:56,15,6,Photo,LA memories! @KendrickLamar had California ready with an @AmericanExpress Card Member only performance. #AmexNBA,,112,2,1,"['@KendrickLamar', '@AmericanExpress']",['#AmexNBA']
5884,283569,26905305,2/19/2018,1,19,2,14:14,14,5,Album,The wonderful #NBAVoices performance by @andradaymusic and @common from #NBAAllStar Saturday!,,93,2,2,"['@andradaymusic', '@common']","['#NBAVoices', '#NBAAllStar']"
5885,313275,26905305,2/19/2018,1,19,2,13:02,13,5,Album,"In the #NBAAllStar spotlight! ...
(??: @natlyphoto)",,51,1,1,['@natlyphoto)'],['#NBAAllStar']
5886,756156,26905305,2/19/2018,1,19,2,12:07,12,5,Video,The BEST REACTIONS from the 2018 #NBAAllStar Game!,,50,0,1,[],['#NBAAllStar']
5887,756156,26905305,2/19/2018,1,19,2,11:03,11,4,Video,"ìThatís what you wanted, and we gave it to yíall!î #NBAAllStar",,62,0,1,[],['#NBAAllStar']
5888,762323,26905305,2/19/2018,1,19,2,10:00,10,4,Video,The BEST of #TeamStephen! #NBAAllStar,,37,0,2,[],"['#TeamStephen!', '#NBAAllStar']"
5889,440072,26905305,2/19/2018,1,19,2,6:51,6,3,Photo,#NBAAllStar captains @kingjames and @stephencurry30 fill it up (?? @sap),,72,3,1,"['@kingjames', '@stephencurry30', '@sap)']",['#NBAAllStar']
5890,681076,26905305,2/19/2018,1,19,2,6:03,6,3,Video,?? @joelembiid micíd up in the 2018 @nbaallstar game!,,53,2,0,"['@joelembiid', '@nbaallstar']",[]
5891,334256,26905305,2/19/2018,1,19,2,4:51,4,2,Photo,Thank You @nerd/@pharrell! #NBAAllStar,,38,2,1,['@nerd/@pharrell!'],['#NBAAllStar']
5892,831875,26905305,2/19/2018,1,19,2,3:33,3,2,Video,The BEST of #TeamLeBron! #NBAAllStar,,36,0,2,[],"['#TeamLeBron!', '#NBAAllStar']"
5893,825145,26905305,2/19/2018,1,19,2,2:22,2,1,Video,The 2018 #NBAAllStar Game concludes in thrilling fashion!,,57,0,1,[],['#NBAAllStar']
5894,1015172,26905305,2/19/2018,1,19,2,1:42,1,1,Video,"@kingjames finishes with 29 points, 10 rebounds and 8 assists to lead #TeamLeBron to victory!",,93,1,1,['@kingjames'],['#TeamLeBron']
5895,367799,26905305,2/19/2018,1,19,2,0:50,0,1,Photo,"Congrats to the @afterschoolallstars... winners of $350,000 with tonightís #TeamLeBron victory!",,95,1,1,['@afterschoolallstars...'],['#TeamLeBron']
5896,1015172,26905305,2/19/2018,1,19,2,0:19,0,1,Video,@kingjames signs off from the 2018 #NBAAllStar Game!,,52,1,1,['@kingjames'],['#NBAAllStar']
5897,500491,26905305,2/19/2018,1,19,2,0:14,0,1,Photo,"2018 #KiaAllStarMVP, @kingjames of the @cavs! #TeamLeBron #NBAAllStar",,69,2,3,"['@kingjames', '@cavs!']","['#KiaAllStarMVP,', '#TeamLeBron', '#NBAAllStar']"
5898,435957,26873604,2/18/2018,0,18,2,23:51,23,8,Photo,#TeamLeBron defeats #TeamStephen 148-145 on @kingjamesí 29/10/8! #NBAAllStar,,76,1,3,['@kingjamesí'],"['#TeamLeBron', '#TeamStephen', '#NBAAllStar']"
5899,395310,26873604,2/18/2018,0,18,2,23:46,23,8,Photo,Victorious!,,11,0,0,[],[]
5900,861053,26873604,2/18/2018,0,18,2,23:34,23,8,Video,The final possession to secure a #TeamLeBron victory!,,53,0,1,[],['#TeamLeBron']
5901,1067990,26873604,2/18/2018,0,18,2,23:32,23,8,Video,@kingjames (29p/10r/8a) hoists the 2018 #NBAAllStar MVP trophy! #KiaAllStarMVP,,78,1,2,['@kingjames'],"['#NBAAllStar', '#KiaAllStarMVP']"
5902,861053,26873604,2/18/2018,0,18,2,23:18,23,8,Video,The THRILL of #NBAAllStar VICTORY!,,34,0,1,[],['#NBAAllStar']
5903,326493,26873604,2/18/2018,0,18,2,23:12,23,8,Photo,@hornets owner Michael Jordan receives a commemorative ball as the 2019 @nbaallstar host city from Jeanie Buss and Steve Ballmer!,,129,2,0,"['@hornets', '@nbaallstar']",[]
5904,326493,26873604,2/18/2018,0,18,2,22:44,22,8,Photo,@pharrell featuring special guest @migos at #NBAAllStar halftime performance!,,77,2,1,"['@pharrell', '@migos']",['#NBAAllStar']
5905,845267,26873604,2/18/2018,0,18,2,22:42,22,8,Video,@stephencurry30 tosses up the floater! #NBAAllStar,,50,1,1,['@stephencurry30'],['#NBAAllStar']
5906,326493,26873604,2/18/2018,0,18,2,22:40,22,8,Photo,@kevindurant x @kyrieirving! #NBAAllStar,,40,2,1,"['@kevindurant', '@kyrieirving!']",['#NBAAllStar']
5907,395310,26873604,2/18/2018,0,18,2,22:35,22,8,Photo,Denied!,,7,0,0,[],[]
5908,785464,26873604,2/18/2018,0,18,2,22:31,22,8,Video,@vicoladipo breaks free for the reverse! #NBAAllStar,,52,1,1,['@vicoladipo'],['#NBAAllStar']
5909,831345,26873604,2/18/2018,0,18,2,22:30,22,8,Video,@russwest44 to @kingjames on #PhantomCam! #NBAAllStar,,53,2,2,"['@russwest44', '@kingjames']","['#PhantomCam!', '#NBAAllStar']"
5910,395310,26873604,2/18/2018,0,18,2,22:22,22,8,Photo,RUSS! #NBAAllStar,,17,0,1,[],['#NBAAllStar']
5911,966353,26873604,2/18/2018,0,18,2,22:21,22,8,Video,@kingjames to @antdavis23! #NBAAllStar,,38,2,1,"['@kingjames', '@antdavis23!']",['#NBAAllStar']
5912,1059349,26873604,2/18/2018,0,18,2,22:20,22,8,Video,@kingjames with the left! #NBAAllStar,,37,1,1,['@kingjames'],['#NBAAllStar']
5913,861053,26873604,2/18/2018,0,18,2,22:19,22,8,Video,The #NBAAllStar captains!,,25,0,1,[],['#NBAAllStar']
5914,395310,26873604,2/18/2018,0,18,2,22:10,22,8,Photo,#NBAAllStar Squad!,,18,0,1,[],['#NBAAllStar']
5915,956368,26873604,2/18/2018,0,18,2,21:28,21,8,Video,@kyrieirving x @giannis_an34 #NBAAllStar,,40,2,1,"['@kyrieirving', '@giannis_an34']",['#NBAAllStar']
5916,359258,26873604,2/18/2018,0,18,2,21:12,21,8,Photo,2018 #VerizonDunk Champ @spidadmitchell in the building!,,56,1,1,['@spidadmitchell'],['#VerizonDunk']
5917,974235,26873604,2/18/2018,0,18,2,20:54,20,7,Video,@kingjames BOUNCES it to @antdavis23! #NBAAllStar #TeamLeBron,,61,2,2,"['@kingjames', '@antdavis23!']","['#NBAAllStar', '#TeamLeBron']"
5918,437704,26873604,2/18/2018,0,18,2,20:43,20,7,Photo,?? @kingjamesí #NBAAllStar Kicks!,,33,1,1,['@kingjamesí'],['#NBAAllStar']
5919,868076,26873604,2/18/2018,0,18,2,20:42,20,7,Video,#TeamLeBron #NBAAllStar kicks!,,30,0,2,[],"['#TeamLeBron', '#NBAAllStar']"
5920,395310,26873604,2/18/2018,0,18,2,20:41,20,7,Photo,nan,,3,0,0,[],[]
5921,1129585,26873604,2/18/2018,0,18,2,19:59,19,7,Video,The captains meet for pregame #NBAAllStar talk! @kingjames @stephencurry30 ????,,79,2,1,"['@kingjames', '@stephencurry30']",['#NBAAllStar']
5922,861053,26873604,2/18/2018,0,18,2,19:17,19,7,Video,We live in Los Angeles! #NBAAllStar,,35,0,1,[],['#NBAAllStar']
5923,868076,26873604,2/18/2018,0,18,2,19:09,19,7,Video,#TeamStephen takes their 2018 #NBAAllStar portrait!,,51,0,2,[],"['#TeamStephen', '#NBAAllStar']"
5924,801960,26873604,2/18/2018,0,18,2,18:51,18,7,Video,#TeamLeBron takes their 2018 #NBAAllStar portrait!,,50,0,2,[],"['#TeamLeBron', '#NBAAllStar']"
5925,900034,26873604,2/18/2018,0,18,2,18:37,18,7,Video,@kingjames greets kids from @makeawishamerica ahead of tonightís #NBAAllStar Game. #ThisIsWhyWePlay,,99,2,2,"['@kingjames', '@makeawishamerica']","['#NBAAllStar', '#ThisIsWhyWePlay']"
5926,787257,26873604,2/18/2018,0,18,2,18:21,18,7,Video,#TeamStephen captain @stephencurry30 arrives! #NBAAllstar,,57,1,2,['@stephencurry30'],"['#TeamStephen', '#NBAAllstar']"
5927,342974,26873604,2/18/2018,0,18,2,17:40,17,6,Photo,#WeTheNorth x #TeamStephen,,26,0,2,[],"['#WeTheNorth', '#TeamStephen']"
5928,603830,26873604,2/18/2018,0,18,2,17:04,17,6,Video,5x @nbaallstar @al_horford of the @celtics is the first to arrive! #TeamStephen,,79,3,1,"['@nbaallstar', '@al_horford', '@celtics']",['#TeamStephen']
5929,788201,26873604,2/18/2018,0,18,2,16:04,16,6,Video,"Sound UP.. here we go baby. Yea that dunk contest, it was so crazy! 
#NBASoundUp ????: @Gallo_Locknez",,101,1,1,['@Gallo_Locknez'],['#NBASoundUp']
5930,724873,26873604,2/18/2018,0,18,2,14:16,14,5,Video,"#TeamStephen bringiní the fire, they reppin! #NBASoundUp
...
????: @gallo_locknez ??: 8pm/et @nbaontnt",,102,2,2,"['@gallo_locknez', '@nbaontnt']","['#TeamStephen', '#NBASoundUp']"
5931,724873,26873604,2/18/2018,0,18,2,13:12,13,5,Video,"Thatís #TeamLeBron, man we in for a treat! #NBASoundUp ...
????: @gallo_locknez ??: 8pm/et @nbaontnt",,100,2,2,"['@gallo_locknez', '@nbaontnt']","['#TeamLeBron,', '#NBASoundUp']"
5932,809646,26873604,2/18/2018,0,18,2,11:49,11,4,Video,Paying tribute to the past! #VerizonDunk,,40,0,1,[],['#VerizonDunk']
5933,362311,26873604,2/18/2018,0,18,2,11:10,11,4,Photo,?? #VerizonDunk,,15,0,1,[],['#VerizonDunk']
5934,809646,26873604,2/18/2018,0,18,2,10:27,10,4,Video,The BEST of the #VerizonDunk!,,29,0,1,[],['#VerizonDunk!']
5935,614589,26873604,2/18/2018,0,18,2,9:06,9,4,Video,@sdinwiddie_2508 @dbook and @spidadmitchell come out on top at #StateFarmSaturday!,,82,3,1,"['@sdinwiddie_2508', '@dbook', '@spidadmitchell']",['#StateFarmSaturday!']
5936,298045,26873604,2/18/2018,0,18,2,6:32,6,3,Photo,Give it up for #JBL3PT champ @dbook of the @suns!,,49,2,1,"['@dbook', '@suns!']",['#JBL3PT']
5937,367409,26873604,2/18/2018,0,18,2,4:52,4,2,Photo,New hardware for @spidadmitchell! #VerizonDunk,,46,1,1,['@spidadmitchell!'],['#VerizonDunk']
5938,785478,26847930,2/17/2018,6,17,2,23:54,23,8,Video,@sdinwiddie_2508 poses through for the #TacoBellSkills W!,,57,1,1,['@sdinwiddie_2508'],['#TacoBellSkills']
5939,670273,26847930,2/17/2018,6,17,2,23:22,23,8,Video,@larrydn7 throws down the double-tap! #PhantomCam,,49,1,1,['@larrydn7'],['#PhantomCam']
5940,351591,26847930,2/17/2018,6,17,2,22:51,22,8,Photo,2018 #VerizonDunk champ... @spidadmitchell of the @utahjazz!,,60,2,1,"['@spidadmitchell', '@utahjazz!']",['#VerizonDunk']
5941,861068,26847930,2/17/2018,6,17,2,22:48,22,8,Video,For Vince! #PhamtomCam,,22,0,1,[],['#PhamtomCam']
5942,616420,26847930,2/17/2018,6,17,2,22:46,22,8,Video,@spidadmitchell leaps over @kevinhart4real in the #VerizonDunk! #PhantomCam,,75,2,2,"['@spidadmitchell', '@kevinhart4real']","['#VerizonDunk!', '#PhantomCam']"
5943,675740,26847930,2/17/2018,6,17,2,22:41,22,8,Video,@desmith4 switches hands to the left! #PhantomCam #VerizonDunk,,62,1,2,['@desmith4'],"['#PhantomCam', '#VerizonDunk']"
5944,675740,26847930,2/17/2018,6,17,2,22:39,22,8,Video,Poetry in Motion... @spidadmitchell off the second backboard! #PhantomCam #VerizonDunk,,86,1,2,['@spidadmitchell'],"['#PhantomCam', '#VerizonDunk']"
5945,861068,26847930,2/17/2018,6,17,2,22:19,22,8,Video,He double tapped it! #VerizonDunk,,33,0,1,[],['#VerizonDunk']
5946,785478,26847930,2/17/2018,6,17,2,22:06,22,8,Video,@larrydn7 goes quick-change to reenact his fatherís dunk! #VerizonDunk,,70,1,1,['@larrydn7'],['#VerizonDunk']
5947,785478,26847930,2/17/2018,6,17,2,21:57,21,8,Video,@spidadmitchell opens up the #VerizonDunk!,,42,1,1,['@spidadmitchell'],['#VerizonDunk!']
5948,351591,26847930,2/17/2018,6,17,2,21:55,21,8,Photo,2018 #TacoBellSkills champ... @dbook of the @suns!,,50,2,1,"['@dbook', '@suns!']",['#TacoBellSkills']
5949,351591,26847930,2/17/2018,6,17,2,21:40,21,8,Photo,2018 #TacoBellSkills champ... @sdinwiddie_2508 of the @brooklynnets!,,68,2,1,"['@sdinwiddie_2508', '@brooklynnets!']",['#TacoBellSkills']
5950,853198,26847930,2/17/2018,6,17,2,21:38,21,8,Video,??????@dbook puts up #JBL3PT record 28 points!,,46,1,1,['@dbook'],['#JBL3PT']
5951,791885,26847930,2/17/2018,6,17,2,21:14,21,8,Video,@klaythompson gets hot in the #JBL3PT! #StateFarmSaturday,,57,1,2,['@klaythompson'],"['#JBL3PT!', '#StateFarmSaturday']"
5952,425697,26847930,2/17/2018,6,17,2,20:42,20,7,Photo,Courtside for #StateFarmSaturday!!,,34,0,1,[],['#StateFarmSaturday!!']
5953,389979,26847930,2/17/2018,6,17,2,19:58,19,7,Album,@desmith4 is rockiní the new #UAHeatseeker ìAll-Starî edition tonight!,,70,1,1,['@desmith4'],['#UAHeatseeker']
5954,784647,26847930,2/17/2018,6,17,2,19:46,19,7,Video,@ygtrece is locked in for tonightís #JBL3PT... @russwest44 has his back! ?? #NBAAllStar,,87,2,2,"['@ygtrece', '@russwest44']","['#JBL3PT...', '#NBAAllStar']"
5955,425697,26847930,2/17/2018,6,17,2,19:38,19,7,Photo,The #VerizonDunk field! #NBAAllStar,,35,0,2,[],"['#VerizonDunk', '#NBAAllStar']"
5956,667350,26847930,2/17/2018,6,17,2,18:03,18,7,Video,@dwighthoward throws the cape in 2008! #NBABreakdown (#VerizonDunk 8pm/et @nbaontnt),,84,2,2,"['@dwighthoward', '@nbaontnt)']","['#NBABreakdown', '#VerizonDunk']"
5957,277222,26847930,2/17/2018,6,17,2,17:11,17,6,Photo,Hall of Famers... congrats to 2018 @hoophall Curt Gowdy Media Award recipients @adbphotoinc and @dorisaburke!,,109,3,0,"['@hoophall', '@adbphotoinc', '@dorisaburke!']",[]
5958,372303,26847930,2/17/2018,6,17,2,16:20,16,6,Photo,?? #StateFarmSaturday... TONIGHT ??,,35,0,1,[],['#StateFarmSaturday...']
5959,407314,26847930,2/17/2018,6,17,2,15:04,15,6,Photo,"@kingjames, Bronny & Bryce after #NBAAllStar practice! #ThisIsWhyWePlay",,71,1,2,"['@kingjames,']","['#NBAAllStar', '#ThisIsWhyWePlay']"
5960,369338,26847930,2/17/2018,6,17,2,14:04,14,5,Photo,KD x LJ! #NBAAllStar #TeamLeBron,,32,0,2,[],"['#NBAAllStar', '#TeamLeBron']"
5961,737802,26847930,2/17/2018,6,17,2,12:57,12,5,Video,Get pumped for tonightís #VerizonDunk (8pm/et @nbaontnt)... with our SLAM DUNK FLOW! #NBASoundUp (????: @gallo_locknez),,119,2,2,"['@nbaontnt)...', '@gallo_locknez)']","['#VerizonDunk', '#NBASoundUp']"
5962,744608,26847930,2/17/2018,6,17,2,11:51,11,4,Video,Vince Carter breaks out the Honey Dip Dunk in 2001! #NBABreakdown (#VerizonDunk 8pm/et @nbaontnt),,97,1,2,['@nbaontnt)'],"['#NBABreakdown', '#VerizonDunk']"
5963,809661,26847930,2/17/2018,6,17,2,9:23,9,4,Video,?? the #KickstartRisingStars micíd up!,,38,0,1,[],['#KickstartRisingStars']
5964,388605,26847930,2/17/2018,6,17,2,7:06,7,3,Photo,Join is wishing NBA legend MICHAEL JORDAN a HAPPY 55th BIRTHDAY! #NBABDAY,,73,0,1,[],['#NBABDAY']
5965,883532,26847930,2/17/2018,6,17,2,5:03,5,2,Video,Who had the best DUNK at the #KickstartRisingStars!,,51,0,1,[],['#KickstartRisingStars!']
5966,435356,26847930,2/17/2018,6,17,2,3:57,3,2,Album,The future... #KickstartRisingStars!,,36,0,1,[],['#KickstartRisingStars!']
5967,890738,26847930,2/17/2018,6,17,2,2:49,2,1,Video,The #LakeShow crew! #KickstartRisingStars,,41,0,2,[],"['#LakeShow', '#KickstartRisingStars']"
5968,805970,26847930,2/17/2018,6,17,2,0:42,0,1,Video,26 points off the bench for @bogdanbogdanovic to lead the World Team! #KickstartRisingStars,,91,1,1,['@bogdanbogdanovic'],['#KickstartRisingStars']
5969,735230,26831507,2/17/2018,6,17,2,0:28,0,1,Video,@bogdanbogdanovic of the @sacramentokings takes home the #KickstartRisingStars hardware!,,88,2,1,"['@bogdanbogdanovic', '@sacramentokings']",['#KickstartRisingStars']
5970,351843,26831507,2/16/2018,5,16,2,23:53,23,8,Photo,@bogdanbogdanovic takes home the #KickstartRisingStars MVP,,58,1,1,['@bogdanbogdanovic'],['#KickstartRisingStars']
5971,733611,26831507,2/16/2018,5,16,2,23:06,23,8,Video,@jcollins20_ punches it home! #KickstartRisingStars,,51,1,1,['@jcollins20_'],['#KickstartRisingStars']
5972,739595,26831507,2/16/2018,5,16,2,23:04,23,8,Video,"After winning 2018 #KickstartRisingStars MVP with 26 points, @bogdanbogdanovic dishes out a postgame assist! #ThisIsWhyWePlay",,125,1,2,['@bogdanbogdanovic'],"['#KickstartRisingStars', '#ThisIsWhyWePlay']"
5973,319755,26831507,2/16/2018,5,16,2,23:00,23,8,Photo,@bogdanbogdanovic of the @sacramentokings and WORLD TEAM wins the 2018 #KickstartRisingStars MVP!,,97,2,1,"['@bogdanbogdanovic', '@sacramentokings']",['#KickstartRisingStars']
5974,733611,26831507,2/16/2018,5,16,2,22:50,22,8,Video,@bensimmons drops the sweet dime in the World Team #KickstartRisingStars victory!,,81,1,1,['@bensimmons'],['#KickstartRisingStars']
5975,733611,26831507,2/16/2018,5,16,2,22:38,22,8,Video,"@jaytatum0 gets the bounce, after the whistle! #KickstartRisingStars",,68,1,1,['@jaytatum0'],['#KickstartRisingStars']
5976,733611,26831507,2/16/2018,5,16,2,22:15,22,8,Video,Embiid with a ??...@joelembiid shows off for the World Team! #KickstartRisingStars,,82,1,1,['@joelembiid'],['#KickstartRisingStars']
5977,631120,26831507,2/16/2018,5,16,2,22:01,22,8,Video,Poetry in Motion... @spidadmitchell uses the window! #KickstartRisingStars #PhantomCam,,86,1,2,['@spidadmitchell'],"['#KickstartRisingStars', '#PhantomCam']"
5978,804210,26831507,2/16/2018,5,16,2,21:49,21,8,Video,They JAMMING! #KickstartRisingStars,,35,0,1,[],['#KickstartRisingStars']
5979,669210,26831507,2/16/2018,5,16,2,21:27,21,8,Video,@spidadmitchell shows out @nbaontnt! #KickstartRisingStars,,58,2,1,"['@spidadmitchell', '@nbaontnt!']",['#KickstartRisingStars']
5980,319755,26831507,2/16/2018,5,16,2,21:06,21,8,Photo,The @ruffles Baller for a Day winners present @quavohuncho with the #RufflesCelebGame MVP hardware!,,99,2,1,"['@ruffles', '@quavohuncho']",['#RufflesCelebGame']
5981,387151,26831507,2/16/2018,5,16,2,20:16,20,7,Photo,The #KickstartRisingStars U.S. TEAM ready for gametime on TNT! #NBAAllStar,,74,0,2,[],"['#KickstartRisingStars', '#NBAAllStar']"
5982,290593,26831507,2/16/2018,5,16,2,19:56,19,7,Album,@expressmen #NBAGameChangers @jcollins20_ and @jmglitxh27 arrive for the #KickstartRisingStars!,,95,3,2,"['@expressmen', '@jcollins20_', '@jmglitxh27']","['#NBAGameChangers', '#KickstartRisingStars!']"
5983,387151,26831507,2/16/2018,5,16,2,19:53,19,7,Photo,The #KickstartRisingStars WORLD TEAM ready for gametime on TNT! #NBAAllStar,,75,0,2,[],"['#KickstartRisingStars', '#NBAAllStar']"
5984,726906,26831507,2/16/2018,5,16,2,19:50,19,7,Video,?? @iamjamiefoxx micíd up @espn! #RufflesCelebGame,,50,2,1,"['@iamjamiefoxx', '@espn!']",['#RufflesCelebGame']
5985,742958,26831507,2/16/2018,5,16,2,18:47,18,7,Video,Whoís ready for the #RufflesCelebGame on ESPN!,,46,0,1,[],['#RufflesCelebGame']
5986,618241,26831507,2/16/2018,5,16,2,18:32,18,7,Video,"Strength, no weakness... pregame pushups... @justinbieber x @demarjaysmith! #RufflesCelebGame",,93,2,1,"['@justinbieber', '@demarjaysmith!']",['#RufflesCelebGame']
5987,665311,26831507,2/16/2018,5,16,2,16:30,16,6,Video,@stephencurry30 leads the charge for his squad @jrnba day! #ThisIsWhyWePlay,,75,2,1,"['@stephencurry30', '@jrnba']",['#ThisIsWhyWePlay']
5988,305261,26831507,2/16/2018,5,16,2,13:52,13,5,Photo,The 2018 #RufflesCelebGame tips off 7pm/et @espn... you got the Clippers or Lakers?,,83,1,1,['@espn...'],['#RufflesCelebGame']
5989,254145,26831507,2/16/2018,5,16,2,12:50,12,5,Album,?#BlackPanther @chadwickboseman joins NBA superheroes @kevindurant and @kobebryant at the NBA Tech Summit #NBAAllStar ?,,119,3,2,"['@chadwickboseman', '@kevindurant', '@kobebryant']","['#BlackPanther', '#NBAAllStar']"
